Frequency,EarTag,Point,FixLocation,Easting,Northing,Azimuth,Date,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
150.032,A2067,1,Knoll,-53.98013,48.34954,249,2019-07-22,18:46:00,184600,Evening 1,19,13 NW,Partly Cloudy,GR,BL
150.032,A2067,2,Spruce,-53.98246,48.34985,219,2019-07-22,18:58:00,185800,Evening 1,19,13 NW,Partly Cloudy,GR,BL
150.032,A2067,3,Rock,-53.98146,48.34948,243,2019-07-22,19:06:00,190600,Evening 1,19,13 NW,Partly Cloudy,GR,BL
150.032,A2067,1,Spruce,-53.98246,48.34985,238,2019-07-29,20:41:00,204100,Evening 4,20,16 SSW,Clear,GR,BL
150.032,A2067,2,Rock,-53.98146,48.34948,259,2019-07-29,20:56:00,205600,Evening 4,20,16 SSW,Clear,GR,BL
150.032,A2067,3,Middle,-53.98392,48.35111,204,2019-07-29,20:52:00,205200,Evening 4,20,16 SSW,Clear,IR,BL
150.032,A2067,1,Corner,-53.98381,48.35182,214.5,2019-08-26,17:30:00,173000,Evening 1,22,3 E,Sunny,IR,BL
150.032,A2067,2,Middle,-53.98392,48.35111,223,2019-08-26,17:37:00,173700,Evening 1,22,3 E,Sunny,IR,BL
150.032,A2067,3,Rock,-53.98146,48.34948,261,2019-08-26,17:38:00,173800,Evening 1,22,3 E,Sunny,GR,BL
150.032,A2067,1,Corner,-53.98381,48.35182,230,2019-08-27,6:35:00,63500,Morning 1,11,5 SW,Clear,IR,BL
150.032,A2067,2,Middle,-53.98392,48.35111,241,2019-08-27,6:47:00,64700,Morning 1,11,5 SW,Clear,IR,BL
150.032,A2067,3,Rock,-53.98146,48.34948,261,2019-08-27,6:47:00,64700,Morning 1,11,5 SW,Clear,GR,BL
150.032,A2067,1,Middle,-53.98392,48.35111,237,2019-08-28,11:37:00,113700,Morning 1,14,7 SE,Overcast,IR,BL
150.032,A2067,2,Squirrel,-53.9848,48.35209,217,2019-08-28,11:55:00,115500,Morning 1,14,7 SE,Overcast,IR,BL
150.032,A2067,3,Rock,-53.98146,48.34948,259,2019-08-28,11:42:00,114200,Morning 1,14,7 SE,Overcast,GR,BL
150.032,A2067,1,Spruce,-53.98246,48.34985,233,2019-08-29,19:06:00,190600,Evening 1,12,5 SSE,Overcast,GR,BL
150.032,A2067,2,Rock,-53.98146,48.34948,254,2019-08-29,19:12:00,191200,Evening 1,12,5 SSE,Overcast,GR,BL
150.032,A2067,3,Flagging Tape,-53.98401,48.35032,213,2019-08-29,19:24:00,192400,Evening 1,12,5 SSE,Overcast,GR,BL
150.032,A2067,1,Squirrel,-53.9848,48.35209,233.5,2019-08-30,11:04:00,110400,Morning 2,13,13 SSW,Overcast,IR,BL
150.032,A2067,2,Top,-53.98657,48.35251,219.5,2019-08-30,11:10:00,111000,Morning 2,13,13 SSW,Overcast,IR,BL
150.032,A2067,3,Rock,-53.98146,48.34948,266,2019-08-30,10:52:00,105200,Morning 2,13,13 SSW,Overcast,GR,BL
150.032,A2067,1,Corner,-53.98381,48.35182,212.5,2019-08-31,6:38:00,63800,Morning 1,16,12 WSW,Clear,IR,BL
150.032,A2067,2,Knoll,-53.98013,48.34954,250,2019-08-31,6:24:00,62400,Morning 1,16,12 WSW,Clear,GR,BL
150.032,A2067,3,Spruce,-53.98246,48.34985,234,2019-08-31,6:39:00,63900,Morning 1,16,12 WSW,Clear,GR,BL
150.032,A2067,1,Spruce,-53.98246,48.34985,229,2019-09-01,8:22:00,82200,Morning 1,12,14 SW,Sunny,GR,BL
150.032,A2067,2,Rock,-53.98146,48.34948,263,2019-09-01,8:32:00,83200,Morning 1,12,14 SW,Sunny,GR,BL
150.032,A2067,3,Flagging Tape,-53.98401,48.35032,199,2019-09-01,8:42:00,84200,Morning 1,12,14 SW,Sunny,GR,BL
150.052,A1658,1,Rock,-53.98146,48.34948,293.5,2019-06-11,19:34:00,193400,Evening 1,13,10 NW,Sunny,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,235.5,2019-06-11,19:14:00,191400,Evening 1,13,10 NW,Sunny,IR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,268.5,2019-06-11,19:25:00,192500,Evening 1,13,10 NW,Sunny,IR,BL
150.052,A1658,1,Corner,-53.98381,48.35182,229,2019-06-12,7:33:00,73300,Morning 4,8,20 S,Overcast,IR,BL
150.052,A1658,2,Spruce,-53.98246,48.34985,298,2019-06-12,7:54:00,75400,Morning 4,8,20 S,Overcast,GR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,248,2019-06-12,7:49:00,74900,Morning 4,8,20 S,Overcast,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,286,2019-06-13,6:12:00,61200,Morning 2,7,20 SW,Cloudy,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,258.5,2019-06-13,6:14:00,61400,Morning 2,7,20 SW,Cloudy,IR,BL
150.052,A1658,3,Squirrel,-53.9848,48.35209,252,2019-06-13,6:22:00,62200,Morning 2,7,20 SW,Cloudy,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,299,2019-06-14,18:45:00,184500,Evening 1,10,20 SE,Mostly Cloudy,GR,BL
150.052,A1658,2,Spruce,-53.98246,48.34985,316,2019-06-14,18:59:00,185900,Evening 1,10,20 SE,Mostly Cloudy,GR,BL
150.052,A1658,3,Corner,-53.98381,48.35182,242.5,2019-06-14,18:46:00,184600,Evening 1,10,20 SE,Mostly Cloudy,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,289,2019-06-16,19:22:00,192200,Evening 1,11,10 S,Cloudy,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,222.5,2019-06-16,19:23:00,192300,Evening 1,11,10 S,Cloudy,IR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,250.5,2019-06-16,19:39:00,193900,Evening 1,11,10 S,Cloudy,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,291,2019-06-18,6:24:00,62400,Morning 2,7,5 VR,Cloudy,GR,BL
150.052,A1658,2,Spruce,-53.98246,48.34985,303,2019-06-18,6:34:00,63400,Morning 2,7,5 VR,Cloudy,GR,BL
150.052,A1658,3,Corner,-53.98381,48.35182,232.5,2019-06-18,6:19:00,61900,Morning 2,7,5 VR,Cloudy,IR,BL
150.052,A1658,1,Corner,-53.98381,48.35182,242,2019-06-19,6:08:00,60800,Morning 2,6,10 W,Cloudy,IR,BL
150.052,A1658,2,Squirrel,-53.9848,48.35209,237.5,2019-06-19,6:16:00,61600,Morning 2,6,10 W,Cloudy,IR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,249,2019-06-19,6:28:00,62800,Morning 2,6,10 W,Cloudy,IR,BL
150.052,A1658,1,Spruce,-53.98246,48.34985,276,2019-06-20,11:40:00,114000,Morning 2,14,10 W,Sunny,GR,BL
150.052,A1658,2,Rock,-53.98146,48.34948,283,2019-06-20,11:45:00,114500,Morning 2,14,10 W,Sunny,GR,BL
150.052,A1658,3,Corner,-53.98381,48.35182,242.5,2019-06-20,11:20:00,112000,Morning 2,14,10 W,Sunny,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,298,2019-06-21,18:30:00,183000,Evening 2,13,20 SE,Drizzling,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,235.5,2019-06-21,18:30:00,183000,Evening 2,13,20 SE,Drizzling,IR,BL
150.052,A1658,3,Squirrel,-53.9848,48.35209,208,2019-06-21,18:39:00,183900,Evening 2,13,20 SE,Drizzling,IR,BL
150.052,A1658,1,Top,-53.98657,48.35251,221.5,2019-06-24,20:28:00,202800,Evening 4,10,10 NW,Partly Cloudy,IR,BL
150.052,A1658,2,Squirrel,-53.9848,48.35209,248.5,2019-06-24,20:37:00,203700,Evening 4,10,10 NW,Partly Cloudy,IR,BL
150.052,A1658,3,Corner,-53.98381,48.35182,259,2019-06-24,20:54:00,205400,Evening 4,10,10 NW,Partly Cloudy,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,294.5,2019-06-25,5:48:00,54800,Morning 2,7,15 NW,Mostly Cloudy,GR,BL
150.052,A1658,2,Rock,-53.98146,48.34948,300.5,2019-06-25,6:12:00,61200,Morning 2,7,15 NW,Mostly Cloudy,GR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,285,2019-06-25,6:13:00,61300,Morning 2,7,15 NW,Mostly Cloudy,IR,BL
150.052,A1658,1,Spruce,-53.98246,48.34985,279,2019-06-26,19:05:00,190500,Evening 1,15,10 VR,Sunny,GR,BL
150.052,A1658,2,Rock,-53.98146,48.34948,282,2019-06-26,19:25:00,192500,Evening 1,15,10 VR,Sunny,GR,BL
150.052,A1658,3,Corner,-53.98381,48.35182,232,2019-06-26,19:07:00,190700,Evening 1,15,10 VR,Sunny,IR,BL
150.052,A1658,1,Rock,-53.98146,48.34948,273,2019-06-27,19:38:00,193800,Evening 1,15,9 NE,Partly Cloudy,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,220,2019-06-27,19:20:00,192000,Evening 1,15,9 NE,Partly Cloudy,IR,BL
150.052,A1658,3,Squirrel,-53.9848,48.35209,204.5,2019-06-27,19:30:00,193000,Evening 1,15,9 NE,Partly Cloudy,IR,BL
150.052,A1658,1,Corner,-53.98381,48.35182,245.5,2019-06-28,5:27:00,52700,Morning 1,5,3 NNW,Cloudy,IR,BL
150.052,A1658,2,Squirrel,-53.9848,48.35209,224.5,2019-06-28,5:57:00,55700,Morning 1,5,3 NNW,Cloudy,IR,BL
150.052,A1658,3,Spruce,-53.98246,48.34985,282,2019-06-28,5:36:00,53600,Morning 1,5,3 NNW,Cloudy,GR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,251,2019-07-09,17:21:00,172100,Evening 1,19,15 NW,Partly Cloudy,GR,BL
150.052,A1658,2,Spruce,-53.98246,48.34985,241,2019-07-09,17:39:00,173900,Evening 1,19,15 NW,Partly Cloudy,GR,BL
150.052,A1658,3,Corner,-53.98381,48.35182,208,2019-07-09,17:24:00,172400,Evening 1,19,15 NW,Partly Cloudy,IR,BL
150.052,A1658,1,Spruce,-53.98246,48.34985,282,2019-07-13,18:44:00,184400,Evening 2,18,14 SSW,Cloudy,GR,BL
150.052,A1658,2,Squirrel,-53.9848,48.35209,213,2019-07-13,18:40:00,184000,Evening 2,18,14 SSW,Cloudy,IR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,252,2019-07-13,18:55:00,185500,Evening 2,18,14 SSW,Cloudy,IR,BL
150.052,A1658,1,Knoll,-53.98013,48.34954,277,2019-07-22,18:49:00,184900,Evening 1,19,13 NW,Partly Cloudy,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,232,2019-07-22,18:49:00,184900,Evening 1,19,13 NW,Partly Cloudy,IR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,248.5,2019-07-22,19:00:00,190000,Evening 1,19,13 NW,Partly Cloudy,IR,BL
150.052,A1658,1,Spruce,-53.98246,48.34985,274,2019-07-29,20:43:00,204300,Evening 4,20,16 SSW,Clear,GR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,231,2019-07-29,20:41:00,204100,Evening 4,20,16 SSW,Clear,IR,BL
150.052,A1658,3,Middle,-53.98392,48.35111,244.5,2019-07-29,20:45:00,204500,Evening 4,20,16 SSW,Clear,IR,BL
150.052,A1658,1,Middle,-53.98392,48.35111,276,2019-08-26,18:36:00,183600,Evening 3,20,6 NE,Sunny,IR,BL
150.052,A1658,2,Squirrel,-53.9848,48.35209,247,2019-08-26,18:46:00,184600,Evening 3,20,6 NE,Sunny,IR,BL
150.052,A1658,3,Rock,-53.98146,48.34948,300.5,2019-08-26,18:45:00,184500,Evening 3,20,6 NE,Sunny,GR,BL
150.052,A1658,1,Corner,-53.98381,48.35182,250,2019-08-27,6:34:00,63400,Morning 1,11,5 SW,Clear,IR,BL
150.052,A1658,2,Middle,-53.98392,48.35111,279,2019-08-27,6:43:00,64300,Morning 1,11,5 SW,Clear,IR,BL
150.052,A1658,3,Spruce,-53.98246,48.34985,302,2019-08-27,6:34:00,63400,Morning 1,11,5 SW,Clear,GR,BL
150.052,A1658,1,Squirrel,-53.9848,48.35209,233.5,2019-08-28,12:03:00,120300,Morning 2,17,4 ESE,Drizzling,IR,BL
150.052,A1658,2,Knoll,-53.98013,48.34954,294,2019-08-28,11:54:00,115400,Morning 2,17,4 ESE,Drizzling,GR,BL
150.052,A1658,3,Spruce,-53.98246,48.34985,303.5,2019-08-28,11:58:00,115800,Morning 2,17,4 ESE,Drizzling,GR,BL
150.052,A1658,1,Corner,-53.98381,48.35182,226,2019-08-29,19:44:00,194400,Evening 2,11,3 SE,Overcast,IR,BL
150.052,A1658,2,Middle,-53.98392,48.35111,258,2019-08-29,19:51:00,195100,Evening 2,11,3 SE,Overcast,IR,BL
150.052,A1658,3,Flagging Tape,-53.98401,48.35032,288,2019-08-29,19:34:00,193400,Evening 2,11,3 SE,Overcast,GR,BL
150.052,A1658,1,Squirrel,-53.9848,48.35209,191,2019-08-30,11:28:00,112800,Morning 3,14,14 SSW,Overcast,IR,BL
150.052,A1658,2,Corner,-53.98381,48.35182,240,2019-08-30,11:43:00,114300,Morning 3,14,14 SSW,Overcast,IR,BL
150.052,A1658,3,Knoll,-53.98013,48.34954,301,2019-08-30,11:05:00,110500,Morning 3,14,14 SSW,Overcast,GR,BL
150.052,A1658,1,Top,-53.98657,48.35251,212.5,2019-08-31,7:15:00,71500,Morning 2,16,9 SW,Clear,IR,BL
150.052,A1658,2,Flagging Tape,-53.98401,48.35032,281,2019-08-31,7:04:00,70400,Morning 2,16,9 SW,Clear,GR,BL
150.052,A1658,3,Rock,-53.98146,48.34948,290,2019-08-31,7:20:00,72000,Morning 2,16,9 SW,Clear,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,348,2019-05-12,9:17:00,91700,Morning 1,2,9 NE,Wet snow,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,47,2019-05-12,9:20:00,92000,Morning 1,2,9 NE,Wet snow,IR,BL
150.072,A2048,3,Flagging Tape,-53.98401,48.35032,31.5,2019-05-12,9:27:00,92700,Morning 1,2,9 NE,Wet snow,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,1,2019-05-13,10:42:00,104200,Morning 3,4,8 NNW,Mixed clouds,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,67.5,2019-05-13,10:48:00,104800,Morning 3,4,8 NNW,Mixed clouds,IR,BL
150.072,A2048,3,Flagging Tape,-53.98401,48.35032,47,2019-05-13,11:00:00,110000,Morning 3,4,8 NNW,Mixed clouds,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,354,2019-05-14,14:12:00,141200,Afternoon 2,14,10 W,Sunny,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,12,2019-05-14,14:33:00,143300,Afternoon 2,14,10 W,Sunny,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,49.5,2019-05-14,14:13:00,141300,Afternoon 2,14,10 W,Sunny,IR,BL
150.072,A2048,1,Spruce,-53.98246,48.34985,20,2019-05-15,10:32:00,103200,Morning 2,7,5 ESE,Cloudy,GR,BL
150.072,A2048,2,Rock,-53.98146,48.34948,8,2019-05-15,10:49:00,104900,Morning 2,7,5 ESE,Cloudy,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,54.5,2019-05-15,10:27:00,102700,Morning 2,7,5 ESE,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,350,2019-05-16,15:04:00,150400,Afternoon 2,8,13 S,Cloudy,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,52.5,2019-05-16,15:04:00,150400,Afternoon 2,8,13 S,Cloudy,IR,BL
150.072,A2048,3,Middle,-53.98392,48.35111,43.5,2019-05-16,15:09:00,150900,Afternoon 2,8,13 S,Cloudy,IR,BL
150.072,A2048,1,Corner,-53.98381,48.35182,56,2019-05-17,10:12:00,101200,Morning 2,5,14 SW,Cloudy,IR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,31,2019-05-17,10:27:00,102700,Morning 2,5,14 SW,Cloudy,GR,BL
150.072,A2048,3,Rock,-53.98146,48.34948,22,2019-05-17,10:34:00,103400,Morning 2,5,14 SW,Cloudy,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,336,2019-05-18,10:30:00,103000,Morning 4,6,9 SW,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,13,2019-05-18,10:49:00,104900,Morning 4,6,9 SW,Cloudy,GR,BL
150.072,A2048,3,Middle,-53.98392,48.35111,45,2019-05-18,10:43:00,104300,Morning 4,6,9 SW,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,331,2019-05-19,15:52:00,155200,Afternoon 2,4,11 NNW,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,358,2019-05-19,16:09:00,160900,Afternoon 2,4,11 NNW,Cloudy,GR,BL
150.072,A2048,3,Middle,-53.98392,48.35111,23.5,2019-05-19,16:22:00,162200,Afternoon 2,4,11 NNW,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,350,2019-05-20,,,Morning 2,1,9 NW,Drizzling wet snow,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,5,2019-05-20,6:30:00,63000,Morning 2,1,9 NW,Drizzling wet snow,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,29.5,2019-05-20,6:20:00,62000,Morning 2,1,9 NW,Drizzling wet snow,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,343,2019-05-21,5:35:00,53500,Morning 1,App not working,,Cloudy,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,30.5,2019-05-21,5:35:00,53500,Morning 1,App not working,,Cloudy,IR,BL
150.072,A2048,3,New point,-53.9848,48.35209,48.5,2019-05-21,5:50:00,55000,Morning 1,App not working,,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,333,2019-05-22,18:43:00,184300,Evening 1,1,17 NNW,Drizzling,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,40,2019-05-22,18:43:00,184300,Evening 1,1,17 NNW,Drizzling,IR,BL
150.072,A2048,3,Spruce,-53.98246,48.34985,351,2019-05-22,19:02:00,190200,Evening 1,1,17 NNW,Drizzling,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,339,2019-05-23,9:57:00,95700,Morning 3,2,15 NNW,Cloudy,GR,BL
150.072,A2048,2,Middle,-53.98392,48.35111,48.5,2019-05-23,10:17:00,101700,Morning 3,2,15 NNW,Cloudy,IR,BL
150.072,A2048,3,Rock,-53.98146,48.34948,354,2019-05-23,10:22:00,102200,Morning 3,2,15 NNW,Cloudy,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,1,2019-05-24,19:03:00,190300,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,18,2019-05-24,19:16:00,191600,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,47,2019-05-24,19:04:00,190400,Evening 1,10,12 NW,Sun & Clouds,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,341,2019-05-25,6:39:00,63900,Morning 3,4,16 NW,Clear,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,9,2019-05-25,6:57:00,65700,Morning 3,4,16 NW,Clear,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,45.5,2019-05-25,6:40:00,64000,Morning 3,4,16 NW,Clear,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,344,2019-05-26,15:36:00,153600,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.072,A2048,2,Rock,-53.98146,48.34948,357,2019-05-26,15:45:00,154500,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.072,A2048,3,Spruce,-53.98246,48.34985,4,2019-05-26,15:52:00,155200,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.072,A2048,1,Middle,-53.98392,48.35111,47,2019-05-27,17:21:00,172100,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,9,2019-05-27,17:31:00,173100,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
150.072,A2048,3,Rock,-53.98146,48.34948,353,2019-05-27,17:35:00,173500,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
150.072,A2048,1,Corner,-53.98381,48.35182,63,2019-05-28,10:14:00,101400,Morning 2,4,2 NE,Cloudy,GR,BL
150.072,A2048,2,Middle,-53.98392,48.35111,47,2019-05-28,10:21:00,102100,Morning 2,4,2 NE,Cloudy,GR,BL
150.072,A2048,3,Spruce,-53.98246,48.34985,16,2019-05-28,10:31:00,103100,Morning 2,4,2 NE,Cloudy,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,332,2019-06-11,19:50:00,195000,Evening 2,11,10 W,Sunny,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,356,2019-06-11,20:04:00,200400,Evening 2,11,10 W,Sunny,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,53.5,2019-06-11,19:51:00,195100,Evening 2,11,10 W,Sunny,IR,BL
150.072,A2048,1,Spruce,-53.98246,48.34985,12,2019-06-12,7:15:00,71500,Morning 3,8,20 S,Overcast,GR,BL
150.072,A2048,2,Rock,-53.98146,48.34948,3,2019-06-12,7:25:00,72500,Morning 3,8,20 S,Overcast,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,50.5,2019-06-12,7:01:00,70100,Morning 3,8,20 S,Overcast,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,327,2019-06-13,6:04:00,60400,Morning 2,7,20 SW,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,350,2019-06-13,6:17:00,61700,Morning 2,7,20 SW,Cloudy,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,25,2019-06-13,6:04:00,60400,Morning 2,7,20 SW,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,337,2019-06-14,19:16:00,191600,Evening 2,10,20 SE,Some Clouds,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,12.5,2019-06-14,19:25:00,192500,Evening 2,10,20 SE,Some Clouds,GR,BL
150.072,A2048,3,Rock,-53.98146,48.34948,355.5,2019-06-14,19:31:00,193100,Evening 2,10,20 SE,Some Clouds,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,331,2019-06-16,13:27:00,132700,Afternoon 1,14,15 SE,Some Clouds,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,351,2019-06-16,13:43:00,134300,Afternoon 1,14,15 SE,Some Clouds,GR,BL
150.072,A2048,3,Squirrel,-53.9848,48.35209,53.5,2019-06-16,13:37:00,133700,Afternoon 1,14,15 SE,Some Clouds,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,347,2019-06-17,5:53:00,55300,Morning 2,7,5 VR,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,7,2019-06-17,6:05:00,60500,Morning 2,7,5 VR,Cloudy,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,39,2019-06-17,5:53:00,55300,Morning 2,7,5 VR,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,341,2019-06-18,5:28:00,52800,Morning 1,7,5 VR,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,6,2019-06-18,5:45:00,54500,Morning 1,7,5 VR,Cloudy,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,54,2019-06-18,5:29:00,52900,Morning 1,7,5 VR,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,347,2019-06-19,5:24:00,52400,Morning 1,6,10 W,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,18,2019-06-19,5:42:00,54200,Morning 1,6,10 W,Cloudy,GR,BL
150.072,A2048,3,Corner,-53.98381,48.35182,53.5,2019-06-19,5:25:00,52500,Morning 1,6,10 W,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,238,2019-06-20,19:28:00,192800,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,163,2019-06-20,19:46:00,194600,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.072,A2048,3,Rock,-53.98146,48.34948,217,2019-06-20,19:53:00,195300,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.072,A2048,1,Corner,-53.98381,48.35182,25.5,2019-06-21,18:05:00,180500,Evening 1,13,20 SE,Drizzling,IR,BL
150.072,A2048,2,Knoll,-53.98013,48.34954,353,2019-06-21,17:58:00,175800,Evening 1,13,20 SE,Drizzling,GR,BL
150.072,A2048,3,Squirrel,-53.9848,48.35209,41.5,2019-06-21,18:22:00,182200,Evening 1,13,20 SE,Drizzling,IR,BL
150.072,A2048,1,Spruce,-53.98246,48.34985,6.5,2019-06-24,18:49:00,184900,Evening 1,11,20 SW,Partly Cloudy,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,41.5,2019-06-24,18:39:00,183900,Evening 1,11,20 SW,Partly Cloudy,IR,BL
150.072,A2048,3,Squirrel,-53.9848,48.35209,57.5,2019-06-24,19:00:00,190000,Evening 1,11,20 SW,Partly Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,325,2019-06-25,19:53:00,195300,Evening 2,14,15 VR,Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,11,2019-06-25,20:04:00,200400,Evening 2,14,15 VR,Cloudy,GR,BL
150.072,A2048,3,Middle,-53.98392,48.35111,51,2019-06-25,20:04:00,200400,Evening 2,14,15 VR,Cloudy,IR,BL
150.072,A2048,1,Rock,-53.98146,48.34948,335,2019-06-26,19:23:00,192300,Evening 1,15,10 VR,Sunny,GR,BL
150.072,A2048,2,Corner,-53.98381,48.35182,70,2019-06-26,19:05:00,190500,Evening 1,15,10 VR,Sunny,IR,BL
150.072,A2048,3,Squirrel,-53.9848,48.35209,102.5,2019-06-26,19:18:00,191800,Evening 1,15,10 VR,Sunny,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,339.5,2019-06-27,5:13:00,51300,Morning 1,9,10 VR,Partly Cloudy,GR,BL
150.072,A2048,2,Spruce,-53.98246,48.34985,14.5,2019-06-27,5:24:00,52400,Morning 1,9,10 VR,Partly Cloudy,GR,BL
150.072,A2048,3,Squirrel,-53.9848,48.35209,76,2019-06-27,5:36:00,53600,Morning 1,9,10 VR,Partly Cloudy,IR,BL
150.072,A2048,1,Corner,-53.98381,48.35182,56.5,2019-06-28,5:25:00,52500,Morning 1,5,3 NNW,Cloudy,IR,BL
150.072,A2048,2,Knoll,-53.98013,48.34954,341.5,2019-06-28,5:20:00,52000,Morning 1,5,3 NNW,Cloudy,GR,BL
150.072,A2048,3,Spruce,-53.98246,48.34985,6,2019-06-28,5:39:00,53900,Morning 1,5,3 NNW,Cloudy,GR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,321,2019-07-10,6:14:00,61400,Morning 1,9,10 NW,Cloudy,GR,BL
150.072,A2048,2,Rock,-53.98146,48.34948,348,2019-07-10,6:40:00,64000,Morning 1,9,10 NW,Cloudy,GR,BL
150.072,A2048,3,Middle,-53.98392,48.35111,33,2019-07-10,6:34:00,63400,Morning 1,9,10 NW,Cloudy,IR,BL
150.072,A2048,1,Knoll,-53.98013,48.34954,321,2019-07-13,19:37:00,193700,Evening 4,17,13 SW,Cloudy,GR,BL
