Frequency,EarTag,Date,Point,FixLocation,Easting,Northing,Azimuth,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
150.052,A1658,2019-07-13,1,Spruce,-53.98246,48.34985,282,18:44:00,184400,Evening 2,18,14 SSW,Cloudy,GR,BL
150.052,A1658,2019-07-13,2,Squirrel,-53.9848,48.35209,213,18:40:00,184000,Evening 2,18,14 SSW,Cloudy,IR,BL
150.052,A1658,2019-07-13,3,Middle,-53.98392,48.35111,252,18:55:00,185500,Evening 2,18,14 SSW,Cloudy,IR,BL
150.052,A1658,2019-07-22,1,Knoll,-53.98013,48.34954,277,18:49:00,184900,Evening 1,19,13 NW,Partly Cloudy,GR,BL
150.052,A1658,2019-07-22,2,Corner,-53.98381,48.35182,232,18:49:00,184900,Evening 1,19,13 NW,Partly Cloudy,IR,BL
150.052,A1658,2019-07-22,3,Middle,-53.98392,48.35111,248.5,19:00:00,190000,Evening 1,19,13 NW,Partly Cloudy,IR,BL
150.052,A1658,2019-07-29,1,Spruce,-53.98246,48.34985,274,20:43:00,204300,Evening 4,20,16 SSW,Clear,GR,BL
150.052,A1658,2019-07-29,2,Corner,-53.98381,48.35182,231,20:41:00,204100,Evening 4,20,16 SSW,Clear,IR,BL
150.052,A1658,2019-07-29,3,Middle,-53.98392,48.35111,244.5,20:45:00,204500,Evening 4,20,16 SSW,Clear,IR,BL
150.052,A1658,2019-08-26,1,Middle,-53.98392,48.35111,276,18:36:00,183600,Evening 3,20,6 NE,Sunny,IR,BL
150.052,A1658,2019-08-26,2,Squirrel,-53.9848,48.35209,247,18:46:00,184600,Evening 3,20,6 NE,Sunny,IR,BL
150.052,A1658,2019-08-26,3,Rock,-53.98146,48.34948,300.5,18:45:00,184500,Evening 3,20,6 NE,Sunny,GR,BL
150.052,A1658,2019-08-27,1,Corner,-53.98381,48.35182,250,06:34:00,63400,Morning 1,11,5 SW,Clear,IR,BL
150.052,A1658,2019-08-27,2,Middle,-53.98392,48.35111,279,06:43:00,64300,Morning 1,11,5 SW,Clear,IR,BL
150.052,A1658,2019-08-27,3,Spruce,-53.98246,48.34985,302,06:34:00,63400,Morning 1,11,5 SW,Clear,GR,BL
150.052,A1658,2019-08-28,1,Squirrel,-53.9848,48.35209,233.5,12:03:00,120300,Morning 2,17,4 ESE,Drizzling,IR,BL
150.052,A1658,2019-08-28,2,Knoll,-53.98013,48.34954,294,11:54:00,115400,Morning 2,17,4 ESE,Drizzling,GR,BL
150.052,A1658,2019-08-28,3,Spruce,-53.98246,48.34985,303.5,11:58:00,115800,Morning 2,17,4 ESE,Drizzling,GR,BL
150.052,A1658,2019-08-29,1,Corner,-53.98381,48.35182,226,19:44:00,194400,Evening 2,11,3 SE,Overcast,IR,BL
150.052,A1658,2019-08-29,2,Middle,-53.98392,48.35111,258,19:51:00,195100,Evening 2,11,3 SE,Overcast,IR,BL
150.052,A1658,2019-08-29,3,Flagging Tape,-53.98401,48.35032,288,19:34:00,193400,Evening 2,11,3 SE,Overcast,GR,BL
150.052,A1658,2019-08-30,1,Squirrel,-53.9848,48.35209,191,11:28:00,112800,Morning 3,14,14 SSW,Overcast,IR,BL
150.052,A1658,2019-08-30,2,Corner,-53.98381,48.35182,240,11:43:00,114300,Morning 3,14,14 SSW,Overcast,IR,BL
150.052,A1658,2019-08-30,3,Knoll,-53.98013,48.34954,301,11:05:00,110500,Morning 3,14,14 SSW,Overcast,GR,BL
150.052,A1658,2019-08-31,1,Top,-53.98657,48.35251,212.5,07:15:00,71500,Morning 2,16,9 SW,Clear,IR,BL
150.052,A1658,2019-08-31,2,Flagging Tape,-53.98401,48.35032,281,07:04:00,70400,Morning 2,16,9 SW,Clear,GR,BL
150.052,A1658,2019-08-31,3,Rock,-53.98146,48.34948,290,07:20:00,72000,Morning 2,16,9 SW,Clear,GR,BL
150.072,A2048,2019-05-12,1,Knoll,-53.98013,48.34954,348,09:17:00,91700,Morning 1,2,9 NE,Wet snow,GR,BL
150.072,A2048,2019-05-12,2,Corner,-53.98381,48.35182,47,09:20:00,92000,Morning 1,2,9 NE,Wet snow,IR,BL
150.072,A2048,2019-05-12,3,Flagging Tape,-53.98401,48.35032,31.5,09:27:00,92700,Morning 1,2,9 NE,Wet snow,IR,BL
150.072,A2048,2019-05-13,1,Knoll,-53.98013,48.34954,1,10:42:00,104200,Morning 3,4,8 NNW,Mixed clouds,GR,BL
150.072,A2048,2019-05-13,2,Corner,-53.98381,48.35182,67.5,10:48:00,104800,Morning 3,4,8 NNW,Mixed clouds,IR,BL
150.072,A2048,2019-05-13,3,Flagging Tape,-53.98401,48.35032,47,11:00:00,110000,Morning 3,4,8 NNW,Mixed clouds,IR,BL
150.072,A2048,2019-05-14,1,Knoll,-53.98013,48.34954,354,14:12:00,141200,Afternoon 2,14,10 W,Sunny,GR,BL
150.072,A2048,2019-05-14,2,Spruce,-53.98246,48.34985,12,14:33:00,143300,Afternoon 2,14,10 W,Sunny,GR,BL
150.072,A2048,2019-05-14,3,Corner,-53.98381,48.35182,49.5,14:13:00,141300,Afternoon 2,14,10 W,Sunny,IR,BL
150.072,A2048,2019-05-15,1,Spruce,-53.98246,48.34985,20,10:32:00,103200,Morning 2,7,5 ESE,Cloudy,GR,BL
150.072,A2048,2019-05-15,2,Rock,-53.98146,48.34948,8,10:49:00,104900,Morning 2,7,5 ESE,Cloudy,GR,BL
150.072,A2048,2019-05-15,3,Corner,-53.98381,48.35182,54.5,10:27:00,102700,Morning 2,7,5 ESE,Cloudy,IR,BL
150.072,A2048,2019-05-16,1,Knoll,-53.98013,48.34954,350,15:04:00,150400,Afternoon 2,8,13 S,Cloudy,GR,BL
150.072,A2048,2019-05-16,2,Corner,-53.98381,48.35182,52.5,15:04:00,150400,Afternoon 2,8,13 S,Cloudy,IR,BL
150.072,A2048,2019-05-16,3,Middle,-53.98392,48.35111,43.5,15:09:00,150900,Afternoon 2,8,13 S,Cloudy,IR,BL
150.072,A2048,2019-05-17,1,Corner,-53.98381,48.35182,56,10:12:00,101200,Morning 2,5,14 SW,Cloudy,IR,BL
150.072,A2048,2019-05-17,2,Spruce,-53.98246,48.34985,31,10:27:00,102700,Morning 2,5,14 SW,Cloudy,GR,BL
150.072,A2048,2019-05-17,3,Rock,-53.98146,48.34948,22,10:34:00,103400,Morning 2,5,14 SW,Cloudy,GR,BL
150.072,A2048,2019-05-18,1,Knoll,-53.98013,48.34954,336,10:30:00,103000,Morning 4,6,9 SW,Cloudy,GR,BL
150.072,A2048,2019-05-18,2,Spruce,-53.98246,48.34985,13,10:49:00,104900,Morning 4,6,9 SW,Cloudy,GR,BL
150.072,A2048,2019-05-18,3,Middle,-53.98392,48.35111,45,10:43:00,104300,Morning 4,6,9 SW,Cloudy,IR,BL
150.072,A2048,2019-05-19,1,Knoll,-53.98013,48.34954,331,15:52:00,155200,Afternoon 2,4,11 NNW,Cloudy,GR,BL
150.072,A2048,2019-05-19,2,Spruce,-53.98246,48.34985,358,16:09:00,160900,Afternoon 2,4,11 NNW,Cloudy,GR,BL
150.072,A2048,2019-05-19,3,Middle,-53.98392,48.35111,23.5,16:22:00,162200,Afternoon 2,4,11 NNW,Cloudy,IR,BL
150.072,A2048,2019-05-20,1,Knoll,-53.98013,48.34954,350,,0,Morning 2,1,9 NW,Drizzling wet snow,GR,BL
150.072,A2048,2019-05-20,2,Spruce,-53.98246,48.34985,5,06:30:00,63000,Morning 2,1,9 NW,Drizzling wet snow,GR,BL
150.072,A2048,2019-05-20,3,Corner,-53.98381,48.35182,29.5,06:20:00,62000,Morning 2,1,9 NW,Drizzling wet snow,IR,BL
150.072,A2048,2019-05-21,1,Knoll,-53.98013,48.34954,343,05:35:00,53500,Morning 1,App not working,,Cloudy,GR,BL
150.072,A2048,2019-05-21,2,Corner,-53.98381,48.35182,30.5,05:35:00,53500,Morning 1,App not working,,Cloudy,IR,BL
150.072,A2048,2019-05-21,3,New point,-53.9848,48.35209,48.5,05:50:00,55000,Morning 1,App not working,,Cloudy,IR,BL
150.072,A2048,2019-05-22,1,Knoll,-53.98013,48.34954,333,18:43:00,184300,Evening 1,1,17 NNW,Drizzling,GR,BL
150.072,A2048,2019-05-22,2,Corner,-53.98381,48.35182,40,18:43:00,184300,Evening 1,1,17 NNW,Drizzling,IR,BL
150.072,A2048,2019-05-22,3,Spruce,-53.98246,48.34985,351,19:02:00,190200,Evening 1,1,17 NNW,Drizzling,GR,BL
150.072,A2048,2019-05-23,1,Knoll,-53.98013,48.34954,339,09:57:00,95700,Morning 3,2,15 NNW,Cloudy,GR,BL
150.072,A2048,2019-05-23,2,Middle,-53.98392,48.35111,48.5,10:17:00,101700,Morning 3,2,15 NNW,Cloudy,IR,BL
150.072,A2048,2019-05-23,3,Rock,-53.98146,48.34948,354,10:22:00,102200,Morning 3,2,15 NNW,Cloudy,GR,BL
150.072,A2048,2019-05-24,1,Knoll,-53.98013,48.34954,1,19:03:00,190300,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.072,A2048,2019-05-24,2,Spruce,-53.98246,48.34985,18,19:16:00,191600,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.072,A2048,2019-05-24,3,Corner,-53.98381,48.35182,47,19:04:00,190400,Evening 1,10,12 NW,Sun & Clouds,IR,BL
150.072,A2048,2019-05-25,1,Knoll,-53.98013,48.34954,341,06:39:00,63900,Morning 3,4,16 NW,Clear,GR,BL
150.072,A2048,2019-05-25,2,Spruce,-53.98246,48.34985,9,06:57:00,65700,Morning 3,4,16 NW,Clear,GR,BL
150.072,A2048,2019-05-25,3,Corner,-53.98381,48.35182,45.5,06:40:00,64000,Morning 3,4,16 NW,Clear,IR,BL
150.072,A2048,2019-05-26,1,Knoll,-53.98013,48.34954,344,15:36:00,153600,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.072,A2048,2019-05-26,2,Rock,-53.98146,48.34948,357,15:45:00,154500,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.072,A2048,2019-05-26,3,Spruce,-53.98246,48.34985,4,15:52:00,155200,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.072,A2048,2019-05-27,1,Middle,-53.98392,48.35111,47,17:21:00,172100,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
150.072,A2048,2019-05-27,2,Spruce,-53.98246,48.34985,9,17:31:00,173100,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
150.072,A2048,2019-05-27,3,Rock,-53.98146,48.34948,353,17:35:00,173500,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
150.072,A2048,2019-05-28,1,Corner,-53.98381,48.35182,63,10:14:00,101400,Morning 2,4,2 NE,Cloudy,GR,BL
150.072,A2048,2019-05-28,2,Middle,-53.98392,48.35111,47,10:21:00,102100,Morning 2,4,2 NE,Cloudy,GR,BL
150.072,A2048,2019-05-28,3,Spruce,-53.98246,48.34985,16,10:31:00,103100,Morning 2,4,2 NE,Cloudy,GR,BL
150.072,A2048,2019-06-11,1,Knoll,-53.98013,48.34954,332,19:50:00,195000,Evening 2,11,10 W,Sunny,GR,BL
150.072,A2048,2019-06-11,2,Spruce,-53.98246,48.34985,356,20:04:00,200400,Evening 2,11,10 W,Sunny,GR,BL
150.072,A2048,2019-06-11,3,Corner,-53.98381,48.35182,53.5,19:51:00,195100,Evening 2,11,10 W,Sunny,IR,BL
150.072,A2048,2019-06-12,1,Spruce,-53.98246,48.34985,12,07:15:00,71500,Morning 3,8,20 S,Overcast,GR,BL
150.072,A2048,2019-06-12,2,Rock,-53.98146,48.34948,3,07:25:00,72500,Morning 3,8,20 S,Overcast,GR,BL
150.072,A2048,2019-06-12,3,Corner,-53.98381,48.35182,50.5,07:01:00,70100,Morning 3,8,20 S,Overcast,IR,BL
150.072,A2048,2019-06-13,1,Knoll,-53.98013,48.34954,327,06:04:00,60400,Morning 2,7,20 SW,Cloudy,GR,BL
150.072,A2048,2019-06-13,2,Spruce,-53.98246,48.34985,350,06:17:00,61700,Morning 2,7,20 SW,Cloudy,GR,BL
150.072,A2048,2019-06-13,3,Corner,-53.98381,48.35182,25,06:04:00,60400,Morning 2,7,20 SW,Cloudy,IR,BL
150.072,A2048,2019-06-14,1,Knoll,-53.98013,48.34954,337,19:16:00,191600,Evening 2,10,20 SE,Some Clouds,GR,BL
150.072,A2048,2019-06-14,2,Spruce,-53.98246,48.34985,12.5,19:25:00,192500,Evening 2,10,20 SE,Some Clouds,GR,BL
150.072,A2048,2019-06-14,3,Rock,-53.98146,48.34948,355.5,19:31:00,193100,Evening 2,10,20 SE,Some Clouds,GR,BL
150.072,A2048,2019-06-16,1,Knoll,-53.98013,48.34954,331,13:27:00,132700,Afternoon 1,14,15 SE,Some Clouds,GR,BL
150.072,A2048,2019-06-16,2,Spruce,-53.98246,48.34985,351,13:43:00,134300,Afternoon 1,14,15 SE,Some Clouds,GR,BL
150.072,A2048,2019-06-16,3,Squirrel,-53.9848,48.35209,53.5,13:37:00,133700,Afternoon 1,14,15 SE,Some Clouds,IR,BL
150.072,A2048,2019-06-17,1,Knoll,-53.98013,48.34954,347,05:53:00,55300,Morning 2,7,5 VR,Cloudy,GR,BL
150.072,A2048,2019-06-17,2,Spruce,-53.98246,48.34985,7,06:05:00,60500,Morning 2,7,5 VR,Cloudy,GR,BL
150.072,A2048,2019-06-17,3,Corner,-53.98381,48.35182,39,05:53:00,55300,Morning 2,7,5 VR,Cloudy,IR,BL
150.072,A2048,2019-06-18,1,Knoll,-53.98013,48.34954,341,05:28:00,52800,Morning 1,7,5 VR,Cloudy,GR,BL
150.072,A2048,2019-06-18,2,Spruce,-53.98246,48.34985,6,05:45:00,54500,Morning 1,7,5 VR,Cloudy,GR,BL
150.072,A2048,2019-06-18,3,Corner,-53.98381,48.35182,54,05:29:00,52900,Morning 1,7,5 VR,Cloudy,IR,BL
150.072,A2048,2019-06-19,1,Knoll,-53.98013,48.34954,347,05:24:00,52400,Morning 1,6,10 W,Cloudy,GR,BL
150.072,A2048,2019-06-19,2,Spruce,-53.98246,48.34985,18,05:42:00,54200,Morning 1,6,10 W,Cloudy,GR,BL
150.072,A2048,2019-06-19,3,Corner,-53.98381,48.35182,53.5,05:25:00,52500,Morning 1,6,10 W,Cloudy,IR,BL
150.072,A2048,2019-06-20,1,Knoll,-53.98013,48.34954,238,19:28:00,192800,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.072,A2048,2019-06-20,2,Spruce,-53.98246,48.34985,163,19:46:00,194600,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.072,A2048,2019-06-20,3,Rock,-53.98146,48.34948,217,19:53:00,195300,Evening 1,13,10 NE,Partly Cloudy,GR,BL
150.072,A2048,2019-06-21,1,Corner,-53.98381,48.35182,25.5,18:05:00,180500,Evening 1,13,20 SE,Drizzling,IR,BL
150.072,A2048,2019-06-21,2,Knoll,-53.98013,48.34954,353,17:58:00,175800,Evening 1,13,20 SE,Drizzling,GR,BL
150.072,A2048,2019-06-21,3,Squirrel,-53.9848,48.35209,41.5,18:22:00,182200,Evening 1,13,20 SE,Drizzling,IR,BL
150.072,A2048,2019-06-24,1,Spruce,-53.98246,48.34985,6.5,18:49:00,184900,Evening 1,11,20 SW,Partly Cloudy,GR,BL
150.072,A2048,2019-06-24,2,Corner,-53.98381,48.35182,41.5,18:39:00,183900,Evening 1,11,20 SW,Partly Cloudy,IR,BL
150.072,A2048,2019-06-24,3,Squirrel,-53.9848,48.35209,57.5,19:00:00,190000,Evening 1,11,20 SW,Partly Cloudy,IR,BL
150.072,A2048,2019-06-25,1,Knoll,-53.98013,48.34954,325,19:53:00,195300,Evening 2,14,15 VR,Cloudy,GR,BL
150.072,A2048,2019-06-25,2,Spruce,-53.98246,48.34985,11,20:04:00,200400,Evening 2,14,15 VR,Cloudy,GR,BL
150.072,A2048,2019-06-25,3,Middle,-53.98392,48.35111,51,20:04:00,200400,Evening 2,14,15 VR,Cloudy,IR,BL
150.072,A2048,2019-06-26,1,Rock,-53.98146,48.34948,335,19:23:00,192300,Evening 1,15,10 VR,Sunny,GR,BL
150.072,A2048,2019-06-26,2,Corner,-53.98381,48.35182,70,19:05:00,190500,Evening 1,15,10 VR,Sunny,IR,BL
150.072,A2048,2019-06-26,3,Squirrel,-53.9848,48.35209,102.5,19:18:00,191800,Evening 1,15,10 VR,Sunny,IR,BL
150.072,A2048,2019-06-27,1,Knoll,-53.98013,48.34954,339.5,05:13:00,51300,Morning 1,9,10 VR,Partly Cloudy,GR,BL
150.072,A2048,2019-06-27,2,Spruce,-53.98246,48.34985,14.5,05:24:00,52400,Morning 1,9,10 VR,Partly Cloudy,GR,BL
150.072,A2048,2019-06-27,3,Squirrel,-53.9848,48.35209,76,05:36:00,53600,Morning 1,9,10 VR,Partly Cloudy,IR,BL
150.072,A2048,2019-06-28,1,Corner,-53.98381,48.35182,56.5,05:25:00,52500,Morning 1,5,3 NNW,Cloudy,IR,BL
150.072,A2048,2019-06-28,2,Knoll,-53.98013,48.34954,341.5,05:20:00,52000,Morning 1,5,3 NNW,Cloudy,GR,BL
150.072,A2048,2019-06-28,3,Spruce,-53.98246,48.34985,6,05:39:00,53900,Morning 1,5,3 NNW,Cloudy,GR,BL
150.072,A2048,2019-07-10,1,Knoll,-53.98013,48.34954,321,06:14:00,61400,Morning 1,9,10 NW,Cloudy,GR,BL
150.072,A2048,2019-07-10,2,Rock,-53.98146,48.34948,348,06:40:00,64000,Morning 1,9,10 NW,Cloudy,GR,BL
150.072,A2048,2019-07-10,3,Middle,-53.98392,48.35111,33,06:34:00,63400,Morning 1,9,10 NW,Cloudy,IR,BL
150.072,A2048,2019-07-13,1,Knoll,-53.98013,48.34954,321,19:37:00,193700,Evening 4,17,13 SW,Cloudy,GR,BL
150.072,A2048,2019-07-13,2,Rock,-53.98146,48.34948,337,19:52:00,195200,Evening 4,17,13 SW,Cloudy,GR,BL
150.072,A2048,2019-07-13,3,Corner,-53.98381,48.35182,81.5,19:34:00,193400,Evening 4,17,13 SW,Cloudy,IR,BL
150.072,A2048,2019-07-22,1,Knoll,-53.98013,48.34954,315,19:09:00,190900,Evening 2,19,13 NW,Partly Cloudy,GR,BL
150.072,A2048,2019-07-22,2,Spruce,-53.98246,48.34985,333,19:24:00,192400,Evening 2,19,13 NW,Partly Cloudy,GR,BL
150.072,A2048,2019-07-22,3,Squirrel,-53.9848,48.35209,84,19:21:00,192100,Evening 2,19,13 NW,Partly Cloudy,IR,BL
150.072,A2048,2019-07-29,1,Knoll,-53.98013,48.34954,318,20:30:00,203000,Evening 4,20,16 SSW,Clear,GR,BL
150.072,A2048,2019-07-29,2,Corner,-53.98381,48.35182,44.5,20:38:00,203800,Evening 4,20,16 SSW,Clear,IR,BL
150.072,A2048,2019-07-29,3,Middle,-53.98392,48.35111,19.5,20:50:00,205000,Evening 4,20,16 SSW,Clear,IR,BL
150.091,A1689,2019-05-11,1,Knoll,-53.98013,48.34954,327.5,14:51:00,145100,Afternoon,7,5 VR,Light drizzle,GR,BL
150.091,A1689,2019-05-11,2,Corner,-53.98381,48.35182,53.5,14:52:00,145200,Afternoon,7,5 VR,Light drizzle,IR,BL
150.091,A1689,2019-05-11,3,Flagging Tape,-53.98401,48.35032,23,15:25:00,152500,Afternoon,7,5 VR,Light drizzle,IR,BL
150.091,A1689,2019-05-12,1,Corner,-53.98381,48.35182,43,10:35:00,103500,Morning 2,5,6 NE,Light snow/hail,IR,BL
150.091,A1689,2019-05-12,2,Flagging Tape,-53.98401,48.35032,25.5,11:09:00,110900,Morning 2,5,6 NE,Light snow/hail,IR,BL
150.091,A1689,2019-05-12,3,Spruce,-53.98246,48.34985,0.5,10:56:00,105600,Morning 2,5,6 NE,Light snow/hail,GR,BL
150.091,A1689,2019-05-13,1,Knoll,-53.98013,48.34954,358,10:00:00,100000,Morning 2,6,16 NNW,Mixed clouds,GR,BL
150.091,A1689,2019-05-13,2,Corner,-53.98381,48.35182,39.5,10:02:00,100200,Morning 2,6,16 NNW,Mixed clouds,IR,BL
150.091,A1689,2019-05-13,3,Flagging Tape,-53.98401,48.35032,30,10:19:00,101900,Morning 2,6,16 NNW,Mixed clouds,IR,BL
150.091,A1689,2019-05-14,1,Knoll,-53.98013,48.34954,2,15:15:00,151500,Afternoon 3,14,4 NW,Sunny,GR,BL
150.091,A1689,2019-05-14,2,Rock,-53.98146,48.34948,8.5,15:52:00,155200,Afternoon 3,14,4 NW,Sunny,GR,BL
150.091,A1689,2019-05-14,3,Corner,-53.98381,48.35182,34,15:40:00,154000,Afternoon 3,14,4 NW,Sunny,IR,BL
150.091,A1689,2019-05-15,1,Spruce,-53.98246,48.34985,22,10:34:00,103400,Morning 2,7,5 ESE,Cloudy,GR,BL
150.091,A1689,2019-05-15,2,Rock,-53.98146,48.34948,14,10:46:00,104600,Morning 2,7,5 ESE,Cloudy,GR,BL
150.091,A1689,2019-05-15,3,Top,-53.98657,48.35251,70,10:37:00,103700,Morning 2,7,5 ESE,Cloudy,IR,BL
150.091,A1689,2019-05-16,1,Knoll,-53.98013,48.34954,357.5,09:26:00,92600,Morning 1,3,4 SW,Cloudy,GR,BL
150.091,A1689,2019-05-16,2,Corner,-53.98381,48.35182,41,09:27:00,92700,Morning 1,3,4 SW,Cloudy,IR,BL
150.091,A1689,2019-05-16,3,Top,-53.98657,48.35251,62.5,09:53:00,95300,Morning 1,3,4 SW,Cloudy,IR,BL
150.091,A1689,2019-05-17,1,Knoll,-53.98013,48.34954,19,10:02:00,100200,Morning 2,5,14 SW,Cloudy,GR,BL
150.091,A1689,2019-05-17,2,Middle,-53.98392,48.35111,43.5,10:28:00,102800,Morning 2,5,14 SW,Cloudy,IR,BL
150.091,A1689,2019-05-17,3,Between trailer/knoll,-53.97815,48.34975,10,???,???,Morning 2,5,14 SW,Cloudy,GR,BL
150.091,A1689,2019-05-18,1,Knoll,-53.98013,48.34954,337,09:41:00,94100,Morning 3,6,9 SW,Cloudy,GR,BL
150.091,A1689,2019-05-18,2,Spruce,-53.98246,48.34985,12,09:55:00,95500,Morning 3,6,9 SW,Cloudy,GR,BL
150.091,A1689,2019-05-18,3,New point,-53.9848,48.35209,50,10:16:00,101600,Morning 3,6,9 SW,Cloudy,IR,BL
150.091,A1689,2019-06-11,1,Knoll,-53.98013,48.34954,331,19:55:00,195500,Evening 2,11,10 W,Sunny,GR,BL
150.091,A1689,2019-06-11,2,Corner,-53.98381,48.35182,352.5,19:56:00,195600,Evening 2,11,10 W,Sunny,IR,BL
150.091,A1689,2019-06-11,3,Top,-53.98657,48.35251,40.5,20:07:00,200700,Evening 2,11,10 W,Sunny,IR,BL
150.091,A1689,2019-06-12,1,Knoll,-53.98013,48.34954,324,07:34:00,73400,Morning 4,8,20 S,Overcast,GR,BL
150.091,A1689,2019-06-12,2,Spruce,-53.98246,48.34985,345,07:48:00,74800,Morning 4,8,20 S,Overcast,GR,BL
150.091,A1689,2019-06-12,3,Corner,-53.98381,48.35182,17.5,07:36:00,73600,Morning 4,8,20 S,Overcast,IR,BL
150.091,A1689,2019-06-13,1,Knoll,-53.98013,48.34954,333,06:06:00,60600,Morning 2,7,20 SW,Cloudy,GR,BL
150.091,A1689,2019-06-13,2,Spruce,-53.98246,48.34985,7,06:19:00,61900,Morning 2,7,20 SW,Cloudy,GR,BL
150.091,A1689,2019-06-13,3,Rock,-53.98146,48.34948,355,06:26:00,62600,Morning 2,7,20 SW,Cloudy,GR,BL
150.091,A1689,2019-06-14,1,Knoll,-53.98013,48.34954,335,20:16:00,201600,Evening 4,8,20 SE,Some Clouds,GR,BL
150.091,A1689,2019-06-14,2,Corner,-53.98381,48.35182,5.5,20:16:00,201600,Evening 4,8,20 SE,Some Clouds,IR,BL
150.091,A1689,2019-06-14,3,Top,-53.98657,48.35251,47,20:29:00,202900,Evening 4,8,20 SE,Some Clouds,IR,BL
150.091,A1689,2019-06-16,1,Knoll,-53.98013,48.34954,4,19:31:00,193100,Evening 1,11,10 S,Cloudy,GR,BL
150.091,A1689,2019-06-16,2,Spruce,-53.98246,48.34985,25.5,19:36:00,193600,Evening 1,11,10 S,Cloudy,GR,BL
150.091,A1689,2019-06-16,3,Rock,-53.98146,48.34948,18,19:49:00,194900,Evening 1,11,10 S,Cloudy,GR,BL
150.091,A1689,2019-06-17,1,Knoll,-53.98013,48.34954,356,19:19:00,191900,Evening 1,13,20 SE,Cloudy,GR,BL
150.091,A1689,2019-06-17,2,Corner,-53.98381,48.35182,47,19:19:00,191900,Evening 1,13,20 SE,Cloudy,IR,BL
150.091,A1689,2019-06-17,3,Top,-53.98657,48.35251,69.5,19:33:00,193300,Evening 1,13,20 SE,Cloudy,IR,BL
150.091,A1689,2019-06-18,1,Knoll,-53.98013,48.34954,323,20:02:00,200200,Evening 2,10,20 NW,Cloudy,GR,BL
150.091,A1689,2019-06-18,2,Spruce,-53.98246,48.34985,346,20:17:00,201700,Evening 2,10,20 NW,Cloudy,GR,BL
150.091,A1689,2019-06-18,3,Corner,-53.98381,48.35182,38,20:00:00,200000,Evening 2,10,20 NW,Cloudy,IR,BL
150.091,A1689,2019-06-19,1,Knoll,-53.98013,48.34954,329,07:08:00,70800,Morning 4,7,20 NW,Cloudy,GR,BL
150.091,A1689,2019-06-19,2,Top,-53.98657,48.35251,71.5,07:08:00,70800,Morning 4,7,20 NW,Cloudy,IR,BL
150.091,A1689,2019-06-19,3,Squirrel,-53.9848,48.35209,23.5,07:20:00,72000,Morning 4,7,20 NW,Cloudy,IR,BL
150.091,A1689,2019-06-20,1,Spruce,-53.98246,48.34985,14,20:16:00,201600,Evening 2,12,20 SE,Partly Cloudy,GR,BL
150.091,A1689,2019-06-20,2,Rock,-53.98146,48.34948,356,20:07:00,200700,Evening 2,12,20 SE,Partly Cloudy,GR,BL
150.091,A1689,2019-06-20,3,Middle,-53.98392,48.35111,38,20:34:00,203400,Evening 2,12,20 SE,Partly Cloudy,IR,BL
150.091,A1689,2019-06-21,1,Knoll,-53.98013,48.34954,11.5,06:02:00,60200,Morning 2,9,5 VR,Cloudy,GR,BL
150.091,A1689,2019-06-21,2,Spruce,-53.98246,48.34985,28,06:13:00,61300,Morning 2,9,5 VR,Cloudy,GR,BL
150.091,A1689,2019-06-21,3,Rock,-53.98146,48.34948,20,06:27:00,62700,Morning 2,9,5 VR,Cloudy,GR,BL
150.091,A1689,2019-06-22,1,Knoll,-53.98013,48.34954,356,18:53:00,185300,Evening 2,14,20 SE,Light Rain,GR,BL
150.091,A1689,2019-06-22,2,Corner,-53.98381,48.35182,20.5,18:50:00,185000,Evening 2,14,20 SE,Light Rain,IR,BL
150.091,A1689,2019-06-22,3,Top,-53.98657,48.35251,47,19:14:00,191400,Evening 2,14,20 SE,Light Rain,IR,BL
150.091,A1689,2019-06-24,1,Corner,-53.98381,48.35182,349,19:47:00,194700,Evening 3,10,10 NW,Partly Cloudy,IR,BL
150.091,A1689,2019-06-24,2,Squirrel,-53.9848,48.35209,359,20:01:00,200100,Evening 3,10,10 NW,Partly Cloudy,IR,BL
150.091,A1689,2019-06-24,3,Top,-53.98657,48.35251,40,20:17:00,201700,Evening 3,10,10 NW,Partly Cloudy,IR,BL
150.091,A1689,2019-06-25,1,Knoll,-53.98013,48.34954,321,05:14:00,51400,Morning 1,8,15 NW,Partly Cloudy,GR,BL
150.091,A1689,2019-06-25,2,Spruce,-53.98246,48.34985,2,05:30:00,53000,Morning 1,8,15 NW,Partly Cloudy,GR,BL
150.091,A1689,2019-06-25,3,Rock,-53.98146,48.34948,339,05:41:00,54100,Morning 1,8,15 NW,Partly Cloudy,GR,BL
150.091,A1689,2019-06-26,1,Spruce,-53.98246,48.34985,19,05:26:00,52600,Morning 1,8,10 VR,Cloudy,GR,BL
